"Time","data"
2022-07-18 20:37:00,292.09565217391304
2022-07-18 20:38:00,292.6521739130435
2022-07-18 20:39:00,284.2782608695652
2022-07-18 20:40:00,281.2
2022-07-18 20:41:00,284.4
2022-07-18 20:42:00,281.26956521739135
2022-07-18 20:43:00,277.19999999999993
2022-07-18 20:44:00,274.90434782608696
2022-07-18 20:45:00,272.3565217391304
2022-07-18 20:46:00,275.0695652173913
2022-07-18 20:47:00,276.1217391304348
2022-07-18 20:48:00,287.9304347826087
2022-07-18 20:49:00,309.2173913043478
2022-07-18 20:50:00,305.9130434782609
2022-07-18 20:51:00,298.06086956521733
2022-07-18 20:52:00,299.83478260869566
2022-07-18 20:53:00,296.4869565217391
2022-07-18 20:54:00,301.7217391304348
2022-07-18 20:55:00,299.5304347826087
2022-07-18 20:56:00,291.37391304347824
2022-07-18 20:57:00,300.3652173913043
2022-07-18 20:58:00,303.75652173913045
2022-07-18 20:59:00,294.66956521739127
2022-07-18 21:00:00,295.10434782608695
2022-07-18 21:01:00,305.66086956521735
2022-07-18 21:02:00,291.2086956521739
2022-07-18 21:03:00,287.4869565217391
2022-07-18 21:04:00,289.71304347826083
2022-07-18 21:05:00,292.6869565217391
2022-07-18 21:06:00,291.4
2022-07-18 21:07:00,290.4434782608696
2022-07-18 21:08:00,285.9391304347826
2022-07-18 21:09:00,277.8608695652174
2022-07-18 21:10:00,290.4260869565218
2022-07-18 21:11:00,293.6782608695652
2022-07-18 21:12:00,292.55652173913046
2022-07-18 21:13:00,299.6695652173913
2022-07-18 21:14:00,295.1478260869565
2022-07-18 21:15:00,286.6782608695652
2022-07-18 21:16:00,288.6608695652174
2022-07-18 21:17:00,288.5391304347826
2022-07-18 21:18:00,301.4
2022-07-18 21:19:00,309.9913043478261
2022-07-18 21:20:00,303.0869565217391
2022-07-18 21:21:00,302.97391304347826
2022-07-18 21:22:00,309.0869565217391
2022-07-18 21:23:00,323.5478260869565
2022-07-18 21:24:00,345.1913043478261
2022-07-18 21:25:00,348.44347826086954
2022-07-18 21:26:00,339.4173913043478
2022-07-18 21:27:00,338.4347826086956
2022-07-18 21:28:00,333.90434782608696
2022-07-18 21:29:00,322.75652173913045
2022-07-18 21:30:00,310.5565217391304
2022-07-18 21:31:00,305
2022-07-18 21:32:00,303.3304347826087
2022-07-18 21:33:00,318.65217391304344
2022-07-18 21:34:00,310.3304347826087
2022-07-18 21:35:00,309.295652173913
2022-07-18 21:36:00,312.2086956521739
2022-07-18 21:37:00,315.96521739130435
2022-07-18 21:38:00,310.6695652173913
2022-07-18 21:39:00,309.35652173913047
2022-07-18 21:40:00,312.9478260869565
2022-07-18 21:41:00,307.7043478260869
2022-07-18 21:42:00,323.7391304347826
2022-07-18 21:43:00,319.9043478260869
2022-07-18 21:44:00,318.35652173913047
2022-07-18 21:45:00,336.10434782608695
2022-07-18 21:46:00,341.33391192435647
2022-07-18 21:47:00,348.88695652173914
2022-07-18 21:48:00,360.92173913043473
2022-07-18 21:49:00,343.8
2022-07-18 21:50:00,341.4260869565217
2022-07-18 21:51:00,347.52173913043475
2022-07-18 21:52:00,355.8521739130435
2022-07-18 21:53:00,356.3304347826087
2022-07-18 21:54:00,336.4782608695652
2022-07-18 21:55:00,315.295652173913
2022-07-18 21:56:00,295.90434782608696
2022-07-18 21:57:00,287.6
2022-07-18 21:58:00,276.25217391304346
2022-07-18 21:59:00,290.61739130434785
2022-07-18 22:00:00,316.96521739130435
2022-07-18 22:01:00,317.5478260869565
2022-07-18 22:02:00,316.6347826086956
2022-07-18 22:03:00,316.4347826086956
2022-07-18 22:04:00,301.8434782608695
2022-07-18 22:05:00,297.83478260869566
2022-07-18 22:06:00,293.88695652173914
2022-07-18 22:07:00,297.0695652173913
2022-07-18 22:08:00,302.45217391304345
2022-07-18 22:09:00,286.52173913043475
2022-07-18 22:10:00,280.9217391304348
2022-07-18 22:11:00,303.1217391304348
2022-07-18 22:12:00,320.23478260869564
2022-07-18 22:13:00,307.85217391304343
2022-07-18 22:14:00,305.25217391304346
2022-07-18 22:15:00,306.6086956521739
2022-07-18 22:16:00,302.8782608695652
2022-07-18 22:17:00,303.7217391304348
2022-07-18 22:18:00,307.9391304347826
2022-07-18 22:19:00,302.47826086956525
2022-07-18 22:20:00,310.46956521739133
2022-07-18 22:21:00,296.90434782608696
2022-07-18 22:22:00,280.9826086956522
2022-07-18 22:23:00,293.6347826086957
2022-07-18 22:24:00,304.2869565217391
2022-07-18 22:25:00,281.65217391304344
2022-07-18 22:26:00,278.2608695652174
2022-07-18 22:27:00,273.0695652173913
2022-07-18 22:28:00,274.52173913043475
2022-07-18 22:29:00,280.7043478260869
2022-07-18 22:30:00,275.69565217391306
2022-07-18 22:31:00,274.4608695652174
2022-07-18 22:32:00,270.6608695652174
2022-07-18 22:33:00,261.4695652173913
2022-07-18 22:34:00,261.9391304347826
2022-07-18 22:35:00,275.8434782608696
2022-07-18 22:36:00,273.79999999999995
2022-07-18 22:37:00,266.8608695652174
2022-07-18 22:38:00,276.88695652173914
2022-07-18 22:39:00,282.5478260869565
2022-07-18 22:40:00,272.95652173913044
2022-07-18 22:41:00,275.8608695652174
2022-07-18 22:42:00,268.2782608695652
2022-07-18 22:43:00,260.41739130434786
2022-07-18 22:44:00,265.7739130434783
2022-07-18 22:45:00,261.62608695652176
2022-07-18 22:46:00,276.17391304347825
2022-07-18 22:47:00,334.3652173913043
2022-07-18 22:48:00,371.9565217391304
2022-07-18 22:49:00,380.31304347826085
2022-07-18 22:50:00,353.60869565217394
2022-07-18 22:51:00,317.44347826086954
2022-07-18 22:52:00,301.1304347826087
2022-07-18 22:53:00,305.4260869565217
2022-07-18 22:54:00,305.89565217391305
2022-07-18 22:55:00,314.5652173913043
2022-07-18 22:56:00,315.6260869565217
2022-07-18 22:57:00,301.9130434782609
2022-07-18 22:58:00,300
2022-07-18 22:59:00,298.74782608695654
2022-07-18 23:00:00,286.6695652173913
2022-07-18 23:01:00,293.0086956521739
2022-07-18 23:02:00,304.04347826086956
2022-07-18 23:03:00,303.5478260869565
2022-07-18 23:04:00,303.8521739130435
2022-07-18 23:05:00,305.1565217391304
2022-07-18 23:06:00,292.0521739130435
2022-07-18 23:07:00,282.8521739130435
2022-07-18 23:08:00,286.02608695652174
2022-07-18 23:09:00,285.4695652173913
2022-07-18 23:10:00,291.59999999999997
2022-07-18 23:11:00,311.0173913043478
2022-07-18 23:12:00,305.78260869565213
2022-07-18 23:13:00,300.40000000000003
2022-07-18 23:14:00,286.17391304347825
2022-07-18 23:15:00,266.8086956521739
2022-07-18 23:16:00,273.7739130434782
2022-07-18 23:17:00,292.88695652173914
2022-07-18 23:18:00,295.9826086956522
2022-07-18 23:19:00,297.3913043478261
2022-07-18 23:20:00,292.46086956521737
2022-07-18 23:21:00,289.59999999999997
2022-07-18 23:22:00,319.5130434782609
2022-07-18 23:23:00,366.64347826086953
2022-07-18 23:24:00,378.8086956521739
2022-07-18 23:25:00,400.5739130434782
2022-07-18 23:26:00,403.095652173913
2022-07-18 23:27:00,375.82608695652175
2022-07-18 23:28:00,351.20000000000005
2022-07-18 23:29:00,362.5826086956522
2022-07-18 23:30:00,365.2695652173913
2022-07-18 23:31:00,351.4695652173913
2022-07-18 23:32:00,322.6086956521739
2022-07-18 23:33:00,291.4
2022-07-18 23:34:00,302.8695652173913
2022-07-18 23:35:00,307.90434782608696
2022-07-18 23:36:00,308.8695652173913
2022-07-18 23:37:00,325.51304347826084
2022-07-18 23:38:00,336.0782608695652
2022-07-18 23:39:00,320.5043478260869
2022-07-18 23:40:00,311.095652173913
2022-07-18 23:41:00,314.89565217391305
2022-07-18 23:42:00,318.9217391304348
2022-07-18 23:43:00,324.73043478260865
2022-07-18 23:44:00,313.44347826086954
2022-07-18 23:45:00,333.5043478260869
2022-07-18 23:46:00,388.0521739130435
2022-07-18 23:47:00,390.44347826086954
2022-07-18 23:48:00,368.8086956521739
2022-07-18 23:49:00,384.64347826086953
2022-07-18 23:50:00,367.38260869565215
2022-07-18 23:51:00,342.79999999999995
2022-07-18 23:52:00,323.00869565217386
2022-07-18 23:53:00,308.0869565217391
2022-07-18 23:54:00,318.3391304347826
2022-07-18 23:55:00,336.74782608695654
2022-07-18 23:56:00,335.67826086956524
2022-07-18 23:57:00,359.2695652173913
2022-07-18 23:58:00,392.60869565217394
2022-07-18 23:59:00,378.66086956521735
2022-07-19 00:00:00,346.7739130434783
2022-07-19 00:01:00,348.4173913043478
2022-07-19 00:02:00,358.4695652173913
2022-07-19 00:03:00,342.9565217391304
2022-07-19 00:04:00,312.0782608695652
2022-07-19 00:05:00,302.03478260869565
2022-07-19 00:06:00,308.30434782608694
2022-07-19 00:07:00,301.695652173913
2022-07-19 00:08:00,309.0782608695652
2022-07-19 00:09:00,360.8086956521739
2022-07-19 00:10:00,393.0608695652174
2022-07-19 00:11:00,353.8608695652174
2022-07-19 00:12:00,343.02608695652174
2022-07-19 00:13:00,353.1913043478261
2022-07-19 00:14:00,336.71304347826083
2022-07-19 00:15:00,309.4434782608696
2022-07-19 00:16:00,302.6434782608696
2022-07-19 00:17:00,302.0956521739131
2022-07-19 00:18:00,300.4173913043478
2022-07-19 00:19:00,305.4260869565218
2022-07-19 00:20:00,291.8782608695652
2022-07-19 00:21:00,322.295652173913
2022-07-19 00:22:00,333.5130434782609
2022-07-19 00:23:00,306.52173913043475
2022-07-19 00:24:00,328.0695652173913
2022-07-19 00:25:00,351.2608695652174
2022-07-19 00:26:00,316.6173913043478
2022-07-19 00:27:00,302.6695652173913
2022-07-19 00:28:00,298.7652173913043
2022-07-19 00:29:00,281.18260869565216
2022-07-19 00:30:00,281.35652173913047
2022-07-19 00:31:00,286.3565217391304
2022-07-19 00:32:00,293.1565217391304
2022-07-19 00:33:00,342.75652173913045
2022-07-19 00:34:00,353.93913043478256
2022-07-19 00:35:00,317.39130434782606
2022-07-19 00:36:00,308.7130434782609
2022-07-19 00:37:00,319.5478260869565
2022-07-19 00:38:00,308.96521739130435
2022-07-19 00:39:00,307.5304347826087
2022-07-19 00:40:00,305.6782608695652
2022-07-19 00:41:00,306.4608695652174
2022-07-19 00:42:00,310.90434782608696
2022-07-19 00:43:00,296.9652173913043
2022-07-19 00:44:00,298.2782608695652
2022-07-19 00:45:00,326.52173913043475
2022-07-19 00:46:00,331.8608695652174
2022-07-19 00:47:00,310.23478260869564
2022-07-19 00:48:00,307.6086956521739
2022-07-19 00:49:00,301.5043478260869
2022-07-19 00:50:00,296.5478260869565
2022-07-19 00:51:00,301.82608695652175
2022-07-19 00:52:00,304.4869565217391
2022-07-19 00:53:00,296.32173913043476
2022-07-19 00:54:00,290.7913043478261
2022-07-19 00:55:00,281.48695652173916
2022-07-19 00:56:00,296.4782608695652
2022-07-19 00:57:00,313.2347826086957
2022-07-19 00:58:00,301.9130434782609
2022-07-19 00:59:00,297.0695652173913
2022-07-19 01:00:00,305.6347826086956
2022-07-19 01:01:00,293.5739130434782
2022-07-19 01:02:00,289.1913043478261
2022-07-19 01:03:00,306.3652173913043
2022-07-19 01:04:00,313.17391304347825
2022-07-19 01:05:00,303.88695652173914
2022-07-19 01:06:00,297.71304347826083
2022-07-19 01:07:00,282.1478260869565
2022-07-19 01:08:00,287.03478260869565
2022-07-19 01:09:00,297.69565217391306
2022-07-19 01:10:00,289.66956521739127
2022-07-19 01:11:00,293.97391304347826
2022-07-19 01:12:00,300.4347826086956
2022-07-19 01:13:00,292.2782608695652
2022-07-19 01:14:00,291.1391304347826
2022-07-19 01:15:00,292.17391304347825
2022-07-19 01:16:00,283.5391304347826
2022-07-19 01:17:00,281.0608695652174
2022-07-19 01:18:00,294.3565217391304
2022-07-19 01:19:00,295.24347826086955
2022-07-19 01:20:00,293.0782608695652
2022-07-19 01:21:00,300.9304347826087
2022-07-19 01:22:00,289.10434782608695
2022-07-19 01:23:00,290.0608695652174
2022-07-19 01:24:00,297.8521739130435
2022-07-19 01:25:00,294.04347826086956
2022-07-19 01:26:00,290.7478260869565
2022-07-19 01:27:00,297.25217391304346
2022-07-19 01:28:00,291.1826086956522
2022-07-19 01:29:00,294.2086956521739
2022-07-19 01:30:00,293.39130434782606
2022-07-19 01:31:00,297.00869565217386
2022-07-19 01:32:00,295.6086956521739
2022-07-19 01:33:00,301.66086956521735
2022-07-19 01:34:00,300.75652173913045
2022-07-19 01:35:00,310.02608695652174
2022-07-19 01:36:00,311.3565217391304
2022-07-19 01:37:00,305.45217391304345
2022-07-19 01:38:00,305.97391304347826
2022-07-19 01:39:00,303.68695652173915
2022-07-19 01:40:00,298.5739130434782
2022-07-19 01:41:00,308.6
2022-07-19 01:42:00,306.3565217391304
2022-07-19 01:43:00,307.3652173913043
2022-07-19 01:44:00,321.6782608695652
2022-07-19 01:45:00,326.88695652173914
2022-07-19 01:46:00,317.32173913043476
2022-07-19 01:47:00,312.71304347826083
2022-07-19 01:48:00,305.2173913043478
2022-07-19 01:49:00,298.25217391304346
2022-07-19 01:50:00,294.0782608695652
2022-07-19 01:51:00,289.7739130434782
2022-07-19 01:52:00,292.7478260869565
2022-07-19 01:53:00,294.6521739130435
2022-07-19 01:54:00,291.45217391304345
2022-07-19 01:55:00,289.4695652173913
2022-07-19 01:56:00,307.9130434782609
2022-07-19 01:57:00,308.88695652173914
2022-07-19 01:58:00,309.73043478260865
2022-07-19 01:59:00,314.8608695652174
2022-07-19 02:00:00,311.10434782608695
2022-07-19 02:01:00,304.6869565217391
2022-07-19 02:02:00,314.2086956521739
2022-07-19 02:03:00,312.1478260869565
2022-07-19 02:04:00,298.6260869565217
2022-07-19 02:05:00,293.9913043478261
2022-07-19 02:06:00,290
2022-07-19 02:07:00,300.4173913043478
2022-07-19 02:08:00,311.9130434782609
2022-07-19 02:09:00,303.8260869565217
2022-07-19 02:10:00,304.3913043478261
2022-07-19 02:11:00,306.2086956521739
2022-07-19 02:12:00,315.1391304347826
2022-07-19 02:13:00,315.5652173913044
2022-07-19 02:14:00,308.0695652173913
2022-07-19 02:15:00,308.9913043478261
2022-07-19 02:16:00,326.66086956521735
2022-07-19 02:17:00,328.9826086956522
2022-07-19 02:18:00,316.59130434782605
2022-07-19 02:19:00,313.6173913043478
2022-07-19 02:20:00,314.3304347826087
2022-07-19 02:21:00,313.2782608695652
2022-07-19 02:22:00,313.25217391304346
2022-07-19 02:23:00,316.66086956521735
2022-07-19 02:24:00,308.75652173913045
2022-07-19 02:25:00,303.5739130434782
2022-07-19 02:26:00,301.5826086956522
2022-07-19 02:27:00,289.66086956521735
2022-07-19 02:28:00,297.6695652173913
2022-07-19 02:29:00,307.52173913043475
2022-07-19 02:30:00,295.4
2022-07-19 02:31:00,310.6260869565217
2022-07-19 02:32:00,327.7739130434783
2022-07-19 02:33:00,318.0260869565217
2022-07-19 02:34:00,312.8086956521739
2022-07-19 02:35:00,304.695652173913
2022-07-19 02:36:00,291.39130434782606
2022-07-19 02:37:00,297.504347826087
2022-07-19 02:38:00,312.7826086956522
2022-07-19 02:39:00,320.6695652173913
2022-07-19 02:40:00,316.04347826086956
2022-07-19 02:41:00,318.1478260869565
2022-07-19 02:42:00,319.8695652173913
2022-07-19 02:43:00,327.23478260869564
2022-07-19 02:44:00,329.64347826086953
2022-07-19 02:45:00,318.9217391304348
2022-07-19 02:46:00,334.8434782608696
2022-07-19 02:47:00,337.0521739130435
2022-07-19 02:48:00,326.4347826086957
2022-07-19 02:49:00,312.16521739130434
2022-07-19 02:50:00,302.1217391304348
2022-07-19 02:51:00,311.24347826086955
2022-07-19 02:52:00,327.8
2022-07-19 02:53:00,320.25217391304346
2022-07-19 02:54:00,311.54782608695655
2022-07-19 02:55:00,320.47826086956525
2022-07-19 02:56:00,326.4695652173913
2022-07-19 02:57:00,323.71304347826083
2022-07-19 02:58:00,322.504347826087
2022-07-19 02:59:00,308.53043478260867
2022-07-19 03:00:00,295.4173913043478
2022-07-19 03:01:00,307.68695652173915
2022-07-19 03:02:00,314.5826086956522
2022-07-19 03:03:00,304.7217391304348
2022-07-19 03:04:00,293.16521739130434
2022-07-19 03:05:00,294.9478260869565
2022-07-19 03:06:00,308.39130434782606
2022-07-19 03:07:00,321.07826086956527
2022-07-19 03:08:00,298.9391304347826
2022-07-19 03:09:00,290.2
2022-07-19 03:10:00,291.51115133725466
2022-07-19 03:11:00,281.45217391304345
2022-07-19 03:12:00,281.24347826086955
2022-07-19 03:13:00,280.4
2022-07-19 03:14:00,281.61739130434785
2022-07-19 03:15:00,283.6695652173913
2022-07-19 03:16:00,276.10434782608695
2022-07-19 03:17:00,261.9565217391304
2022-07-19 03:18:00,274.88695652173914
2022-07-19 03:19:00,292.96521739130435
2022-07-19 03:20:00,286.13043478260875
2022-07-19 03:21:00,288.47826086956525
2022-07-19 03:22:00,293.7913043478261
2022-07-19 03:23:00,284.66086956521735
2022-07-19 03:24:00,280.1478260869565
2022-07-19 03:25:00,279.2782608695652
2022-07-19 03:26:00,278
2022-07-19 03:27:00,279.06086956521744
2022-07-19 03:28:00,272.6173913043478
2022-07-19 03:29:00,266.5826086956522
2022-07-19 03:30:00,267.82608695652175
2022-07-19 03:31:00,300.78260869565213
2022-07-19 03:32:00,325.5826086956522
2022-07-19 03:33:00,353.31304347826085
2022-07-19 03:34:00,370.17391304347825
2022-07-19 03:35:00,342.03478260869565
2022-07-19 03:36:00,333.95652173913044
2022-07-19 03:37:00,336.61739130434785
2022-07-19 03:38:00,314.81739130434784
2022-07-19 03:39:00,299.1913043478261
2022-07-19 03:40:00,291.62608695652176
2022-07-19 03:41:00,284.17391304347825
2022-07-19 03:42:00,293.6782608695652
2022-07-19 03:43:00,298.9391304347826
2022-07-19 03:44:00,290.5217391304348
2022-07-19 03:45:00,299.6347826086956
2022-07-19 03:46:00,313.52173913043475
2022-07-19 03:47:00,301.1826086956522
2022-07-19 03:48:00,303.9304347826087
2022-07-19 03:49:00,304.9913043478261
2022-07-19 03:50:00,297.11304347826086
2022-07-19 03:51:00,298.18260869565216
2022-07-19 03:52:00,290.2608695652174
2022-07-19 03:53:00,294.8608695652174
2022-07-19 03:54:00,311.9391304347826
2022-07-19 03:55:00,319.83478260869566
2022-07-19 03:56:00,308.66956521739127
2022-07-19 03:57:00,301.23478260869564
2022-07-19 03:58:00,298.82608695652175
2022-07-19 03:59:00,298.69565217391306
2022-07-19 04:00:00,298.17391304347825
2022-07-19 04:01:00,288.32173913043476
2022-07-19 04:02:00,281.4608695652174
2022-07-19 04:03:00,282.4347826086956
2022-07-19 04:04:00,280.83478260869566
2022-07-19 04:05:00,285.295652173913
2022-07-19 04:06:00,324.6
2022-07-19 04:07:00,350.09565217391304
2022-07-19 04:08:00,352.2347826086957
2022-07-19 04:09:00,371.6086956521739
2022-07-19 04:10:00,369.2521739130435
2022-07-19 04:11:00,343.38260869565215
2022-07-19 04:12:00,337.32173913043476
2022-07-19 04:13:00,351.3652173913043
2022-07-19 04:14:00,359.191304347826
2022-07-19 04:15:00,365.6782608695652
2022-07-19 04:16:00,364.5043478260869
2022-07-19 04:17:00,371.8434782608696
2022-07-19 04:18:00,380.5478260869565
2022-07-19 04:19:00,376.7391304347826
2022-07-19 04:20:00,390.71304347826083
2022-07-19 04:21:00,398.4434782608696
2022-07-19 04:22:00,388.3739130434783
2022-07-19 04:23:00,357.6086956521739
2022-07-19 04:24:00,339.0173913043478
2022-07-19 04:25:00,323.0608695652174
2022-07-19 04:26:00,324.5565217391304
2022-07-19 04:27:00,333.3478260869565
2022-07-19 04:28:00,349.00869565217386
2022-07-19 04:29:00,429.4608695652174
2022-07-19 04:30:00,478.4608695652174
2022-07-19 04:31:00,430.78260869565213
2022-07-19 04:32:00,367.9565217391305
2022-07-19 04:33:00,319.7478260869565
2022-07-19 04:34:00,307.4956521739131
2022-07-19 04:35:00,305.18260869565216
2022-07-19 04:36:00,309.47826086956525
2022-07-19 04:37:00,311.76521739130436
2022-07-19 04:38:00,328.4260869565218
2022-07-19 04:39:00,334.4260869565218
2022-07-19 04:40:00,339.8695652173913
2022-07-19 04:41:00,359.3478260869565
2022-07-19 04:42:00,357.1304347826087
2022-07-19 04:43:00,341.5652173913044
2022-07-19 04:44:00,351.0521739130435
2022-07-19 04:45:00,353.64347826086953
2022-07-19 04:46:00,371.73043478260865
2022-07-19 04:47:00,349.695652173913
2022-07-19 04:48:00,307.4347826086956
2022-07-19 04:49:00,300.7217391304348
2022-07-19 04:50:00,313.3652173913043
2022-07-19 04:51:00,312.4347826086956
2022-07-19 04:52:00,309.3304347826087
2022-07-19 04:53:00,358.5043478260869
2022-07-19 04:54:00,374.1217391304348
2022-07-19 04:55:00,350.9478260869565
2022-07-19 04:56:00,365.86956521739125
2022-07-19 04:57:00,379.2782608695652
2022-07-19 04:58:00,357.68695652173915
2022-07-19 04:59:00,326.35652173913047
2022-07-19 05:00:00,303.7913043478261
2022-07-19 05:01:00,297.9565217391304
2022-07-19 05:02:00,294.78260869565213
2022-07-19 05:03:00,289.52173913043475
2022-07-19 05:04:00,305.7130434782609
2022-07-19 05:05:00,336.92173913043473
2022-07-19 05:06:00,322.24347826086955
2022-07-19 05:07:00,289.66086956521735
2022-07-19 05:08:00,292.1217391304348
2022-07-19 05:09:00,288.9826086956522
2022-07-19 05:10:00,292.02608695652174
2022-07-19 05:11:00,299.54782608695655
2022-07-19 05:12:00,296.24347826086955
2022-07-19 05:13:00,296.88695652173914
